ID,Pueblo exacto,Latitud,Longitud,Tipo de oficio,Descripción,Email,Teléfono,Enlace,Enlace imágenes,latitude,longitude
304,BILBAO,,,FORJA Y HERRERÍA,"Es un taller de forja artesanal con 22 años de experiencia. Los trabajos que se realizan son: Puertas, verjas, barandillas, mesas, iluminación y todo tipo de trabajos relacionados con nuestra profesión. Elaboramos por encargo tanto trabajos con diseño clásico como actuales.",ttxopitea@hotmail.com,944119943,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=304&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0304P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0304P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0304P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0304P4.jpg,43.2630018,-2.9350039
5199,BILBAO,,,FORJA Y HERRERÍA,"Restauración de lámparas y muebles. Fabricación de pequeño mobiliario de madera, de hierro y, en ocasiones, de ambos materiales.",superligero@gmail.com,630583061,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5199&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0007-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0007-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0007-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0007-0001P4.JPG,43.2630018,-2.9350039
283,AMOREBIETA-ETXANO,,,FORJA Y HERRERÍA,"Sus trabajos son principalmente esculturas, unas creaciones abstractas y otras de carácter más funcional, combinando los materiales y buscando en todo momento la integración de la obra en su entorno.",inaunanue@gmail.com,634430406,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=283&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0283-0007-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0283-0007-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0283-0007-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0283-0007-0001P4.jpg,43.2201761,-2.7323154
133,BILBAO,,,ENCUADERNACIÓN,"Restauración de libros, grabados, mapas, carteles, planos y documentos en general.
Encuadernación clásica y moderna. Álbumes familiares y libros de firmas.
Trabajos de caligrafía y miniados.",nekarumba@gmail.com,655715988,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=133&Act=19&SubAct=02,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1995-0133P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1995-0133P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1995-0133P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1995-0133P4.jpg,43.2630018,-2.9350039
120,BILBAO,,,ENCUADERNACIÓN,"Restauración de libros, documentos, pergamino y obra de arte sobre papel.
Tratamientos de limpieza, reintegración, consolidación y laminación.
Conservación de fondos documentales y bibliográficos.",info@verjura.com,944425049,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=120&Act=19&SubAct=02,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0120-0019-0002P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0120-0019-0002P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0120-0019-0002P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0120-0019-0002P4.JPG,43.2630018,-2.9350039
5079,BILBAO,,,PERFUMES Y COSMÉTICOS,"Se fabrican cremas faciales y corporales; aceites faciales y corporales, exfoliante, balsamo lanial, jabones y geles de baño.",info@teraicosmetica.com,944052278,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5079&Act=20&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5079-0020-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5079-0020-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5079-0020-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5079-0020-0001P4.jpg,43.2630018,-2.9350039
5043,GORDEXOLA,,,PERFUMES Y COSMÉTICOS,"Elaboración de jabones naturales de flores y plantas.
Productos para la Salud Natural Femenina
Ingredientes con certificado ecológico.",arte-sanna@hotmail.com,665648805,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5043&Act=20&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2014-5043-0020-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2014-5043-0020-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2014-5043-0020-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2014-5043-0020-0001P4.jpg,43.179851,-3.0737749
5151,OTXANDIO,,,PERFUMES Y COSMÉTICOS,"En nuestro laboratorio formulamos y fabricamos de forma artesanal nuestra cosmética natural certificada como Bio, Natural y Vegana. Una cosmética de autora, viva, saludable y ecofriendly.",info@lavandulacosmetica.com,945339761,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5151&Act=20&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5151-0020-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5151-0020-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5151-0020-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5151-0020-0001P4.JPG,43.0408347,-2.6542222
259,GETXO,,,CORIOPLASTIA,"Trabajos en cuero, especialmente labores de repujado, realizado en bolsos, carteras, objetos de escritorios, cajas, tulipas, trabajos de tapicería y restauración.
Todo ello con el apoyo de técnicas que aportan un toque de sofisticación y autenticidad como son el repujado, grabado, calado, coloreado y tintado",larruki.muriel@gmail.com,665702975,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=259&Act=08&SubAct=09,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0259P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0259P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0259P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0259P4.JPG,43.3479409,-3.0087671
5171,URDULIZ,,,MARROQUINERIA,"Es un trabajo enteramente artesanal, donde se transforma la materia prima, el cuero, en objetos de utilidad o decoración, cada pieza e una única, me gusta utilizar muchos colores, y variedad en cueros.",danie_arceluz@hotmail.com,611676230,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5171&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5171-0008-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5171-0008-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5171-0008-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5171-0008-0001P4.JPG,43.3730262,-2.9482016
5119,SOPUERTA,,,MARROQUINERIA,"Diseño, confección y decoración de artículos de piel como bolsos y pequeña marroquinería.",aretxederracuero@gmail.com,607761059,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5119&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5119-0008-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5119-0008-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5119-0008-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5119-0008-0001P4.jpg,43.2548196,-3.1703684
5176,BILBAO,,,MARROQUINERIA,"Elaboración de artículos de marroquinería
Diseño y ejecución",fernan.zeruan@gmail.com,647907293,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5176&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5176-0008-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5176-0008-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5176-0008-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5176-0008-0001P4.JPG,43.2630018,-2.9350039
5213,BILBAO,,,MARROQUINERIA,"Kábatta es una marca de bolsos artesanales. Cada bolso es especial porque los confeccionamos uno a uno en nuestro taller de Bilbao. Creemos en el valor de las cosas hechas a mano con cariño, para lo que utilizamos pieles y telas de calidad. El resultado son bolsos con estilo para el día a día de mujeres que necesitamos complementos versátiles, que se adapten a cada momento imprimiendo carácter.",Kattace@hotmail.com,699456597,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5213&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5213-0008-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5213-0008-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5213-0008-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5213-0008-0001P4.JPG,43.2630018,-2.9350039
5302,BARAKALDO,,,MARROQUINERIA,"1518 RockStraps es un taller especializado en correas de cuero para guitarra y bajo, personalizadas y exclusivas o bajo stock. Todo se hace a mano, sin prisas y sin atajos. Cada pieza es única, trabajada con paciencia y dedicación. No hay copias, no hay producción en masa ni procesos industriales y ninguna pieza se repite salvo en contadas ediciones limitadas.
Están pensadas para quienes ya valoran los detalles y para quienes, tarde o temprano, descubrirán lo importante que son.
También creamos complementos asociados como baqueteros, cinturones, carteras, pulseras y lo que se nos vaya ocurriendo, en su mayor parte siguiendo una estética rock.
Además, aceptamos encargos especiales que pueden salirse de lo que hacemos habitualmente. Tú nos explicas tu idea y en 1518 la damos forma.
Y si quieres alternativas veganas solo tienes que decirlo, te ofreceremos los mejores materiales para que tengas lo que estabas buscando.

El taller está cerrado al público, pero si quieres visitarnos escríbenos y concertaremos una cita para que conozcas el taller.",1518rockstraps@gmail.com,624077449,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5302&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2024-5302-0008-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2024-5302-0008-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2024-5302-0008-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2024-5302-0008-0001P4.JPG,43.29548,-2.9900933
5161,BILBAO,,,MARROQUINERIA,"Diseño y confección de complementos de moda en cuero tales como bolsos, mochilas, carteras, monederos, correas y cinturones.",info@otroradesign.com,615736794,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5161&Act=08&SubAct=01,,43.2630018,-2.9350039
5111,ELORRIO,,,MARROQUINERIA,"Diseño y confección de artículos tales como bolsas personalizadas, mochilas etc.",goragrkt@gmail.com,653746994,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5111&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5111-0008-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5111-0008-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5111-0008-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5111-0008-0001P4.jpg,43.1304644,-2.5426453
5010,ARRIETA,,,MARROQUINERIA,"RedMasai  somos un taller Artesano familiar que llevamos mas de tres décadas haciendo lo que más nos gusta el diseño y la creación. 
Apostamos por el diseño y la calidad en cada una de nuestras piezas.
Modelos originales coloristas y atemporales pensados para durar mucho tiempo.
Y qué es trabajo artesano?
""Es moldear la pieza con hilos sacados de nuestro corazón,
""Es construir una casa con amor,
""Es sembrar con ternura v cosechar con gozo.
""Es infundir en cada cosa que hacemos un soplo de nuestro propia alma.
""La actividad manual no barbarizada, el trabajo verdaderamente culto.
 La dedicación al producto es total pues se diseña y se realiza uno a uno en nuestro taller de Arrieta en Bizkaia, utilizamos los métodos artesanales de siempre, por lo que cada pieza que realizamos es única.
La producción limitada nos permite cuidar con mimo cada detalle, nos gustan las cosas bien hechas.
En RedMasai estamos comprometidos con el medio ambiente, todas las pieles, cuero y componentes que utilizamos aplican el análisis del ciclo de vida ACD herramienta que evalúa el impacto ambiental de la materia prima en todas sus etapas.
Poner en valor el proceso artesanal y el respeto por el medio ambiente esa es nuestra mayor aspiración.",redmasai@hotmail.com,946153326,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5010&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5010-0008-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5010-0008-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5010-0008-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5010-0008-0001P4.JPG,43.3416679,-2.7693167
5184,LANESTOSA,,,MARROQUINERIA,"Bolsos Nothink. Ediciones limitadas. Busca la armonía en lo natural, en la artesanía, en un bolso hecho con las manos y el corazón.",hola@nothink-handbags.com,609402776,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5184&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5184-0008-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5184-0008-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5184-0008-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5184-0008-0001P4.JPG,43.2184716,-3.4391344
5131,GERNIKA-LUMO,,,MARROQUINERIA,Elaboración de productos de marroquinería utilizando exclusivamente métodos artesanales,info@longlegsleather.com,692718977,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5131&Act=08&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2018-5131-0008-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2018-5131-0008-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2018-5131-0008-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2018-5131-0008-0001P4.JPG,43.3143976,-2.6778593
5121,BILBAO,,,PELETERÍA,"Empezamos en 1997 y desde entonces no hemos parado. Una marca con filosofía basada en el buen hacer, la calidad y el servicio 24 / 7. Ofrecemos productos personalizados y únicos, dándote plena libertad en el diseño. Cada prenda se confecciona a mano aplicando técnicas artesanales con procesos transmitidos de una generación a otra. Nuestras manos han sido y siguen siendo las mejores herramientas. Diseño y modificación de prendas de piel y cuero.",info@ramonezkerra.com,696786429,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5121&Act=08&SubAct=12,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5121-0008-0012P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5121-0008-0012P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5121-0008-0012P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5121-0008-0012P4.jpg,43.2630018,-2.9350039
117,BILBAO,,,RESTAURACIÓN,"Restauración y conservación de arte y otros bienes culturales: pintura, escultura, muebles, documentos, etc.
Mantenimiento de colecciones de arte.
Elaboración de mueble policromado.",equipo7@equipo7.com,944240248,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=117&Act=21&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0117-0021-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0117-0021-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0117-0021-0001P4.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1994-0117P1.jpg,43.2630018,-2.9350039
5198,BILBAO,,,RESTAURACIÓN,"Conservación de diferentes tipos de objetos tanto de uso cotidiano como decorativo. Recuperación, reparación, diseño y tapizado de sillas, lámparas, mesas y muebles accesorios: pequeñas mesas y (baldas)también se recuperan cajas antiguas tipo neceseres y cajas de sombreros y costureros. Otra especialidad es la textil, arreglando y cosiendo a mano kimonos también se recuperan todo tipo de bolsos.",sonja@tokyostory.biz,656732712,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5198&Act=21&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5198-0021-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5198-0021-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5198-0021-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5198-0021-0001P4.JPG,43.2630018,-2.9350039
5023,DURANGO,,,RESTAURACIÓN,"Conservación y restauración de obras de arte y antigüedades. Restauración de muebles, cuadros, tallas, objetos cerámicos y todo tipo de objetos que requieran de una manipulación profesional para su conservación y mantenimiento con las propiedades y estado originales. Se trata de un trabajo intensivo manual, utilizando pequeña herramienta de uso específico para trabajos delicados.",restaurarte-restauraciondiarte@gmail.com,946218265,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5023&Act=21&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5023-0021-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5023-0021-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5023-0021-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5023-0021-0001P4.JPG,43.1707065,-2.6334897
141,AMOREBIETA-ETXANO,,,RESTAURACIÓN,"Restauración de muebles antiguos, así como de puertas de iglesias y palacios. Marquetería Boulle. Desinfección de obras de arte por anoxia (método usado en el  Thyssen y el Prado), y creacion propia de puertas, modificacion de muebles....etc.",info@zuarterestauracion.com,946734678,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=141&Act=21&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1996-0141-0021-0001P4.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1996-0141P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1996-0141P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1996-0141P3.jpg,43.2201761,-2.7323154
5199,BILBAO,,,RESTAURACIÓN,Muebles y lamparas de diseño restaurados segun su fabricacion original.,superligero@gmail.com,630583061,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5199&Act=21&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0021-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0021-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0021-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0021-0001P4.jpg,43.2630018,-2.9350039
240,BILBAO,,,RESTAURACIÓN,"Dextera Taller de Restauración nace en 1998 con ánimo de crear un taller de restauración que combine las técnicas tradicionales con las modernas técnicas de conservación buscando el objetivo primordial de conservar las piezas sobre las que se trabaja devolviendoles su utilidad y belleza, respetando su esencia y su valor.",taller@dexterarestauracion.com,652773711,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=240&Act=21&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0240-0021-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0240-0021-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0240-0021-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0240-0021-0001P4.JPG,43.2630018,-2.9350039
100,LEIOA,,,RESTAURACIÓN,"Restauración de muebles antiguos.
Técnicas de ebanistería, talla, torneado, marquetería y taracea, cerrajería y metalistería, tratamientos anticarcomas, barnizados a muñeca al estilo francés, dorado",aserrinrestauracion@gmail.com,944648645,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=100&Act=21&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0100-0021-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0100-0021-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0100-0021-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0100-0021-0001P4.JPG,43.3271048,-2.9846079
210,BERANGO,,,ELABORACIÓN DE ALFOMBRAS,"Restauración y conservación de alfombras, tapices, encajes, bordados, abanicos, etc., así como la gestión de limpieza, desinsectación que le sea necesario. Posibilidad de peritar y valorar piezas text",info@alhombra.com,676207287,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=210&Act=09&SubAct=05,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0210R1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0210R2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0210P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0210P2.jpg,43.3628719,-2.9957746
5138,BILBAO,,,ELABORACIÓN DE BORDADOS Y CALADOS,"Tienda taller dedicada a la confección de batas de colegio y accesorios para el cole. Además, también tenemos batas para mestras y maestros. 
Moda infantil, trajes de aldeana y aldeano tradicionales con nuestro toque personal.
En la tienda-taller realizamos todo el proceso a mano, desde el concepto y los patrones hasta las últimas puntadas, cuidando los acabados al detalle. El resultado se traduce en diseños únicos, personalizables a tu gusto.",info@batasdecolegiooriginales.com,651021920,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5138&Act=09&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5138-0009-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5138-0009-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5138-0009-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5138-0009-0001P4.jpg,43.2630018,-2.9350039
5238,BILBAO,,,ELABORACIÓN DE COMPLEMENTOS TEXTILES,"A través de las técnicas de punto, ganchillo y macramé conseguimos hacer prendas de vestir de plena actualidad además de diversos complementos y objetos para decoración. Todo a mano y con materiales de gran calidad",arantzares@yahoo.es,659965231,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5238&Act=09&SubAct=10,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5238-0009-0010P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5238-0009-0010P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5238-0009-0010P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5238-0009-0010P4.JPG,43.2630018,-2.9350039
5179,SANTURTZI,,,ELABORACIÓN DE COMPLEMENTOS TEXTILES,"Hala Bazan? es un proyecto de creación de Complementos de Moda, es trabajar con las manos las ideas que tenemos en la cabeza.

¿De dónde viene el nombre?
 Empezamos a dar vueltas al nombre, a pensar en qué queríamos conseguir, y todo nos llevó al final de los cuentos. Porque todos los cuentos acaban en ? y fueron felices, ??y de ahí llegamos al nombre. En euskera los cuentos acaban así: ? Hala bazan ala ez bazan, sar dadila kalabazan eta atera dadila herriko plazan? y sería más o menos: ? Si fue así o no, que entre en la calabaza y que salga en la plaza del pueblo?. Todo final trae un principio.

De ahí viene el nombre y la calabaza, así terminan los cuentos en euskera y así empieza nuestra historia.

¿Cómo y cuándo surgió la idea de crear complementos exclusivos?
Nuestro proyecto nace en 2016 con la idea de conciliar trabajo y familia.Y eso nos impulsó a crear complementos que nos hagan sentir orgullosos de lo que hacemos en todos sus procesos. Seguimos en evolución y crecimiento permanente, en Hala Bazan seguimos diseñando y produciendo con ritmo y respeto por los tiempos, las personas y el entorno. Buscamos un diseño urbano y personal, una fusión cultural y que se adapte a cada estilo. En nuestros complementos de moda artesanales cuidamos cada detalle desde el principio, son productos hechos a mano, con cariño, dedicando el tiempo necesario en el proceso de creación. Nuestra producción es local y apostamos por crear complementos de moda de una manera sostenible.

¿En qué consiste Hala Bazan?
Creamos productos que te hacen más fácil el día a día, con un estilo moderno y actual. Deseamos que nuestros productos te hagan sentir especial y que te hagan feliz. Queremos que cuando tengas un complemento Hala Bazan entre tus manos, sientas la misma sensación especial que tenemos nosotros al crearlo.

¿Qué hace a nuestro proyecto diferente?
Nuestros complementos de moda  son atemporales, pero siempre llenos de color y personalidad. No son artículos fabricados",halabazan@outlook.com,610881293,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5179&Act=09&SubAct=10,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5179-0009-0010P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5179-0009-0010P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5179-0009-0010P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5179-0009-0010P4.JPG,43.3287527,-3.0318766
5185,GETXO,,,ELABORACIÓN DE COMPLEMENTOS TEXTILES,"Piezas únicas artesanas con una estricta selección en los tejidos, cuero y marroquinería.",begoalcaraz5@gmail.com,658126892,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5185&Act=09&SubAct=10,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5185-0009-0010P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5185-0009-0010P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5185-0009-0010P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5185-0009-0010P4.jpg,43.3479409,-3.0087671
